X,Y,PILE ID,Pile Color,X,Y,Z
-94.002908805728,34.9206015196739,5.67-S2.R017.I,Yellow,13687093.77,3012027.276,68.78543431
-94.0029978765406,34.9206193749073,5.67-S2.R017.J,Yellow,13687066.29,3012027.276,68.7707279
-94.0030869473916,34.9206372300756,5.67-S2.R017.K,Yellow,13687038.81,3012027.276,68.75602149
-94.0031650951022,34.9206528955281,5.67-S2.R017.L,Yellow,13687014.7,3012027.276,68.7431186
-94.0022069118275,34.9205173721173,5.67-S2.R018.A,Yellow,13687305.45,3012047.276,68.8787186
-94.0022741361193,34.9205308484032,5.67-S2.R018.B,Yellow,13687284.71,3012047.276,68.86761922
-94.002363206719,34.9205487041001,5.67-S2.R018.C,Yellow,13687257.23,3012047.276,68.85291282
-94.0024522773571,34.9205665597319,5.67-S2.R018.D,Yellow,13687229.75,3012047.276,68.83820641
-94.0025413480336,34.9205844152987,5.67-S2.R018.E,Yellow,13687202.27,3012047.276,68.8235
-94.0026304187485,34.9206022708003,5.67-S2.R018.F,Yellow,13687174.79,3012047.276,68.80879359
-94.0027171881828,34.9206196649073,5.67-S2.R018.G,Dark Blue,13687148.02,3012047.276,68.79446715
-94.0028039900665,34.9206370654501,5.67-S2.R018.H,Yellow,13687121.24,3012047.276,68.78013536
-94.0028930284817,34.9206549142623,5.67-S2.R018.I,Yellow,13687093.77,3012047.276,68.76543431
-94.0029820993484,34.920672769507,5.67-S2.R018.J,Yellow,13687066.29,3012047.276,68.7507279
-94.0030711702534,34.9206906246866,5.67-S2.R018.K,Yellow,13687038.81,3012047.276,68.73602149
-94.0031493180114,34.9207062901491,5.67-S2.R018.L,Yellow,13687014.7,3012047.276,68.7231186
-94.0021911341446,34.920570766616,5.67-S2.R019.A,Light Blue,13687305.45,3012067.276,68.8587186
-94.0022583584772,34.9205842429104,5.67-S2.R019.B,Yellow,13687284.71,3012067.276,68.84761922
-94.0023474291309,34.9206020986186,5.67-S2.R019.C,Yellow,13687257.23,3012067.276,68.83291282
-94.002436499823,34.9206199542617,5.67-S2.R019.D,Yellow,13687229.75,3012067.276,68.81820641
-94.0025255705536,34.9206378098398,5.67-S2.R019.E,Yellow,13687202.27,3012067.276,68.8035
-94.0026146413226,34.9206556653528,5.67-S2.R019.F,Yellow,13687174.79,3012067.276,68.78879359
-94.0027014108095,34.9206730594708,5.67-S2.R019.G,Dark Blue,13687148.02,3012067.276,68.77446715
-94.0027882127459,34.9206904600246,5.67-S2.R019.H,Yellow,13687121.24,3012067.276,68.76013536
-94.0028772512151,34.9207083088481,5.67-S2.R019.I,Yellow,13687093.77,3012067.276,68.74543431
-94.0029663221358,34.9207261641041,5.67-S2.R019.J,Yellow,13687066.29,3012067.276,68.7307279
-94.0030553930949,34.920744019295,5.67-S2.R019.K,Yellow,13687038.81,3012067.276,68.71602149
-94.0031335409003,34.9207596847674,5.67-S2.R019.L,Yellow,13687014.7,3012067.276,68.7031186
-94.0021753564414,34.9206241611119,5.67-S2.R020.A,Yellow,13687305.45,3012087.276,68.8387186
-94.0022425808147,34.920637637415,5.67-S2.R020.B,Yellow,13687284.71,3012087.276,68.82761922
-94.0023316515225,34.9206554931345,5.67-S2.R020.C,Yellow,13687257.23,3012087.276,68.81291282
-94.0024207222687,34.9206733487889,5.67-S2.R020.D,Yellow,13687229.75,3012087.276,68.79820641
-94.0025097930533,34.9206912043783,5.67-S2.R020.E,Yellow,13687202.27,3012087.276,68.7835
-94.0025988638763,34.9207090599025,5.67-S2.R020.F,Yellow,13687174.79,3012087.276,68.76879359
-94.0026856334159,34.9207264540315,5.67-S2.R020.G,Dark Blue,13687148.02,3012087.276,68.75446715
-94.0027724354049,34.9207438545964,5.67-S2.R020.H,Yellow,13687121.24,3012087.276,68.74013536
-94.0028614739282,34.9207617034312,5.67-S2.R020.I,Yellow,13687093.77,3012087.276,68.72543431
-94.0029505449029,34.9207795586985,5.67-S2.R020.J,Yellow,13687066.29,3012087.276,68.7107279
-94.003039615916,34.9207974139007,5.67-S2.R020.K,Yellow,13687038.81,3012087.276,68.69602149
-94.0031177637689,34.920813079383,5.67-S2.R020.L,Yellow,13687014.7,3012087.276,68.6831186
-94.0021595787178,34.9206775556053,5.67-S2.R021.A,Yellow,13687305.45,3012107.276,68.8187186
-94.0022268031319,34.9206910319168,5.67-S2.R021.B,Yellow,13687284.71,3012107.276,68.80761922
-94.0023158738937,34.9207088876477,5.67-S2.R021.C,Yellow,13687257.23,3012107.276,68.79291282
-94.002404944694,34.9207267433134,5.67-S2.R021.D,Yellow,13687229.75,3012107.276,68.77820641
-94.0024940155326,34.9207445989141,5.67-S2.R021.E,Yellow,13687202.27,3012107.276,68.7635
-94.0025830864096,34.9207624544497,5.67-S2.R021.F,Yellow,13687174.79,3012107.276,68.74879359
-94.0026698560019,34.9207798485897,5.67-S2.R021.G,Dark Blue,13687148.02,3012107.276,68.73446715
-94.0027566580436,34.9207972491656,5.67-S2.R021.H,Yellow,13687121.24,3012107.276,68.72013536
-94.0028456966209,34.9208150980117,5.67-S2.R021.I,Yellow,13687093.77,3012107.276,68.70543431
-94.0029347676496,34.9208329532903,5.67-S2.R021.J,Yellow,13687066.29,3012107.276,68.6907279
-94.0030238387168,34.9208508085039,5.67-S2.R021.K,Yellow,13687038.81,3012107.276,68.67602149
-94.003101986617,34.9208664739961,5.67-S2.R021.L,Yellow,13687014.7,3012107.276,68.6631186
-94.0021438009738,34.920730950096,5.67-S2.R022.A,Yellow,13687305.45,3012127.276,68.7987186
-94.0022110254288,34.9207444264161,5.67-S2.R022.B,Yellow,13687284.71,3012127.276,68.78761922
-94.0023000962446,34.9207622821582,5.67-S2.R022.C,Yellow,13687257.23,3012127.276,68.77291282
-94.0023891670989,34.9207801378353,5.67-S2.R022.D,Yellow,13687229.75,3012127.276,68.75820641
-94.0024782379916,34.9207979934472,5.67-S2.R022.E,Yellow,13687202.27,3012127.276,68.7435
-94.0025673089227,34.9208158489941,5.67-S2.R022.F,Yellow,13687174.79,3012127.276,68.72879359
-94.0026540785675,34.9208332431452,5.67-S2.R022.G,Dark Blue,13687148.02,3012127.276,68.71446715
-94.0027408806619,34.920850643732,5.67-S2.R022.H,Yellow,13687121.24,3012127.276,68.70013536
-94.0028299192932,34.9208684925895,5.67-S2.R022.I,Yellow,13687093.77,3012127.276,68.68543431
-94.002918990376,34.9208863478794,5.67-S2.R022.J,Yellow,13687066.29,3012127.276,68.6707279
-94.0030080614972,34.9209042031043,5.67-S2.R022.K,Yellow,13687038.81,3012127.276,68.65602149
-94.0030862094449,34.9209198686064,5.67-S2.R022.L,Yellow,13687014.7,3012127.276,68.6431186
-94.0021280232096,34.920784344584,5.67-S2.R023.A,Yellow,13687305.45,3012147.276,68.80928455
-94.0021952477053,34.9207978209126,5.67-S2.R023.B,Yellow,13687284.71,3012147.276,68.79520346
-94.0022843185751,34.9208156766661,5.67-S2.R023.C,Yellow,13687257.23,3012147.276,68.77654636
-94.0023733894835,34.9208335323544,5.67-S2.R023.D,Yellow,13687229.75,3012147.276,68.75788926
-94.0024624604302,34.9208513879777,5.67-S2.R023.E,Yellow,13687202.27,3012147.276,68.73923216
-94.0025515314153,34.9208692435359,5.67-S2.R023.F,Yellow,13687174.79,3012147.276,68.72057506
-94.0026383011128,34.920886637698,5.67-S2.R023.G,Dark Blue,13687148.02,3012147.276,68.7024
-94.0027251032598,34.9209040382959,5.67-S2.R023.H,Yellow,13687121.24,3012147.276,68.68421815
-94.0028141419452,34.9209218871646,5.67-S2.R023.I,Yellow,13687093.77,3012147.276,68.66556784
-94.002903213082,34.9209397424659,5.67-S2.R023.J,Yellow,13687066.29,3012147.276,68.64691074
-94.0029922842573,34.920957597702,5.67-S2.R023.K,Yellow,13687038.81,3012147.276,68.62825364
-94.0030704322524,34.9209732632141,5.67-S2.R023.L,Yellow,13687014.7,3012147.276,68.61188455
-94.0021122454249,34.9208377390694,5.67-S2.R024.A,Yellow,13687305.45,3012167.276,68.78928455
-94.0021794699614,34.9208512154065,5.67-S2.R024.B,Yellow,13687284.71,3012167.276,68.77520346
-94.0022685408853,34.9208690711713,5.67-S2.R024.C,Yellow,13687257.23,3012167.276,68.75654636
-94.0023576118477,34.920886926871,5.67-S2.R024.D,Yellow,13687229.75,3012167.276,68.73788926
-94.0024466828484,34.9209047825056,5.67-S2.R024.E,Yellow,13687202.27,3012167.276,68.71923216
-94.0025357538876,34.9209226380751,5.67-S2.R024.F,Yellow,13687174.79,3012167.276,68.70057506
-94.0026225236378,34.9209400322482,5.67-S2.R024.G,Dark Blue,13687148.02,3012167.276,68.6824
-94.0027093258374,34.9209574328571,5.67-S2.R024.H,Yellow,13687121.24,3012167.276,68.66421815
-94.0027983645768,34.9209752817371,5.67-S2.R024.I,Yellow,13687093.77,3012167.276,68.64556784
-94.0028874357677,34.9209931370497,5.67-S2.R024.J,Yellow,13687066.29,3012167.276,68.62691074
-94.002976506997,34.9210109922971,5.67-S2.R024.K,Yellow,13687038.81,3012167.276,68.60825364
-94.0030546550395,34.9210266578191,5.67-S2.R024.L,Yellow,13687014.7,3012167.276,68.59188455
-94.0020964676199,34.9208911335521,5.67-S2.R025.A,Yellow,13687305.45,3012187.276,68.76928455
-94.0021636921972,34.9209046098978,5.67-S2.R025.B,Yellow,13687284.71,3012187.276,68.75520346
-94.0022527631752,34.9209224656739,5.67-S2.R025.C,Yellow,13687257.23,3012187.276,68.73654636
-94.0023418341916,34.9209403213848,5.67-S2.R025.D,Yellow,13687229.75,3012187.276,68.71788926
-94.0024309052464,34.9209581770307,5.67-S2.R025.E,Yellow,13687202.27,3012187.276,68.69923216
-94.0025199763396,34.9209760326116,5.67-S2.R025.F,Yellow,13687174.79,3012187.276,68.68057506
-94.0026067461424,34.9209934267957,5.67-S2.R025.G,Dark Blue,13687148.02,3012187.276,68.6624
-94.0026935483947,34.9210108274156,5.67-S2.R025.H,Yellow,13687121.24,3012187.276,68.64421815
-94.0027825871881,34.9210286763069,5.67-S2.R025.I,Yellow,13687093.77,3012187.276,68.62556784
-94.0028716584331,34.9210465316308,5.67-S2.R025.J,Yellow,13687066.29,3012187.276,68.60691074
-94.0029607297164,34.9210643868896,5.67-S2.R025.K,Yellow,13687038.81,3012187.276,68.58825364
-94.0030388778063,34.9210800524215,5.67-S2.R025.L,Yellow,13687014.7,3012187.276,68.57188455
-94.0020806897946,34.9209445280322,5.67-S2.R026.A,Yellow,13687305.45,3012207.276,68.74928455
-94.0021479144126,34.9209580043864,5.67-S2.R026.B,Yellow,13687284.71,3012207.276,68.73520346
-94.0022369854446,34.9209758601738,5.67-S2.R026.C,Yellow,13687257.23,3012207.276,68.71654636
-94.0023260565151,34.920993715896,5.67-S2.R026.D,Yellow,13687229.75,3012207.276,68.69788926
-94.0024151276239,34.9210115715533,5.67-S2.R026.E,Yellow,13687202.27,3012207.276,68.67923216
-94.0025041987712,34.9210294271454,5.67-S2.R026.F,Yellow,13687174.79,3012207.276,68.66057506
-94.0025909686266,34.9210468213405,5.67-S2.R026.G,Dark Blue,13687148.02,3012207.276,68.6424
-94.0026777709317,34.9210642219715,5.67-S2.R026.H,Yellow,13687121.24,3012207.276,68.62421815
-94.0027668097791,34.9210820708741,5.67-S2.R026.I,Yellow,13687093.77,3012207.276,68.60556784
-94.002855881078,34.9210999262093,5.67-S2.R026.J,Yellow,13687066.29,3012207.276,68.58691074
-94.0029449524154,34.9211177814794,5.67-S2.R026.K,Yellow,13687038.81,3012207.276,68.56825364
-94.0030231005527,34.9211334470212,5.67-S2.R026.L,Yellow,13687014.7,3012207.276,68.55188455
-94.0020649119489,34.9209979225096,5.67-S2.R027.A,Yellow,13687305.45,3012227.276,68.72928455
-94.0021321366077,34.9210113988723,5.67-S2.R027.B,Yellow,13687284.71,3012227.276,68.71520346
-94.0022212076938,34.921029254671,5.67-S2.R027.C,Yellow,13687257.23,3012227.276,68.69654636
-94.0023102788182,34.9210471104046,5.67-S2.R027.D,Yellow,13687229.75,3012227.276,68.67788926
-94.0023993499811,34.9210649660731,5.67-S2.R027.E,Yellow,13687202.27,3012227.276,68.65923216
-94.0024884211825,34.9210828216766,5.67-S2.R027.F,Yellow,13687174.79,3012227.276,68.64057506
-94.0025751910905,34.9211002158827,5.67-S2.R027.G,Dark Blue,13687148.02,3012227.276,68.6224
-94.0026619934482,34.9211176165247,5.67-S2.R027.H,Yellow,13687121.24,3012227.276,68.60421815
-94.0027510323497,34.9211354654386,5.67-S2.R027.I,Yellow,13687093.77,3012227.276,68.58556784
-94.0028401037027,34.9211533207851,5.67-S2.R027.J,Yellow,13687066.29,3012227.276,68.56691074
-94.0029291750941,34.9211711760665,5.67-S2.R027.K,Yellow,13687038.81,3012227.276,68.54825364
-94.0030073232788,34.9211868416183,5.67-S2.R027.L,Yellow,13687014.7,3012227.276,68.53188455
-94.0020491340828,34.9210513169843,5.67-S2.R028.A,Yellow,13687305.45,3012247.276,68.70928455
-94.0021163587825,34.9210647933556,5.67-S2.R028.B,Yellow,13687284.71,3012247.276,68.69520346
-94.0022054299226,34.9210826491656,5.67-S2.R028.C,Yellow,13687257.23,3012247.276,68.67654636
-94.0022945011011,34.9211005049105,5.67-S2.R028.D,Yellow,13687229.75,3012247.276,68.65788926
-94.002383572318,34.9211183605903,5.67-S2.R028.E,Yellow,13687202.27,3012247.276,68.63923216
-94.0024726435734,34.9211362162051,5.67-S2.R028.F,Yellow,13687174.79,3012247.276,68.62057506
-94.0025594135341,34.9211536104222,5.67-S2.R028.G,Dark Blue,13687148.02,3012247.276,68.6024
-94.0026462159444,34.9211710110752,5.67-S2.R028.H,Yellow,13687121.24,3012247.276,68.58421815
-94.0027352548999,34.9211888600005,5.67-S2.R028.I,Yellow,13687093.77,3012247.276,68.56556784
-94.0028243263069,34.9212067153583,5.67-S2.R028.J,Yellow,13687066.29,3012247.276,68.54691074
-94.0029133977524,34.921224570651,5.67-S2.R028.K,Yellow,13687038.81,3012247.276,68.52825364
-94.0029915459846,34.9212402362127,5.67-S2.R028.L,Yellow,13687014.7,3012247.276,68.51188455
-94.0020333561964,34.9211047114564,5.67-S2.R029.A,Yellow,13687305.45,3012267.276,68.68928455
-94.0021005809369,34.9211181878362,5.67-S2.R029.B,Yellow,13687284.71,3012267.276,68.67520346
-94.002189652131,34.9211360436575,5.67-S2.R029.C,Yellow,13687257.23,3012267.276,68.65654636
-94.0022787233635,34.9211538994138,5.67-S2.R029.D,Yellow,13687229.75,3012267.276,68.63788926
-94.0023677946345,34.9211717551049,5.67-S2.R029.E,Yellow,13687202.27,3012267.276,68.61923216
-94.0024568659439,34.9211896107309,5.67-S2.R029.F,Yellow,13687174.79,3012267.276,68.60057506
-94.0025436359573,34.9212070049591,5.67-S2.R029.G,Dark Blue,13687148.02,3012267.276,68.5824
-94.0026304384203,34.9212244056231,5.67-S2.R029.H,Yellow,13687121.24,3012267.276,68.56421815
-94.0027194774298,34.9212422545597,5.67-S2.R029.I,Yellow,13687093.77,3012267.276,68.54556784
-94.0028085488909,34.9212601099288,5.67-S2.R029.J,Yellow,13687066.29,3012267.276,68.52691074
-94.0028976203904,34.9212779652328,5.67-S2.R029.K,Yellow,13687038.81,3012267.276,68.50825364
-94.00297576867,34.9212936308044,5.67-S2.R029.L,Yellow,13687014.7,3012267.276,68.49188455
-94.0020175782897,34.9211581059258,5.67-S2.R030.A,Light Blue,13687305.45,3012287.276,68.66928455
-94.0020848030709,34.9211715823142,5.67-S2.R030.B,Yellow,13687284.71,3012287.276,68.65520346
-94.0021738743191,34.9211894381468,5.67-S2.R030.C,Yellow,13687257.23,3012287.276,68.63654636
-94.0022629456057,34.9212072939143,5.67-S2.R030.D,Yellow,13687229.75,3012287.276,68.61788926
-94.0023520169307,34.9212251496168,5.67-S2.R030.E,Yellow,13687202.27,3012287.276,68.59923216
-94.0024410882941,34.9212430052542,5.67-S2.R030.F,Yellow,13687174.79,3012287.276,68.58057506
-94.0025278583601,34.9212603994933,5.67-S2.R030.G,Dark Blue,13687148.02,3012287.276,68.5624
-94.0026146608758,34.9212778001684,5.67-S2.R030.H,Yellow,13687121.24,3012287.276,68.54421815
-94.0027036999393,34.9212956491163,5.67-S2.R030.I,Yellow,13687093.77,3012287.276,68.52556784
-94.0027927714545,34.9213135044967,5.67-S2.R030.J,Yellow,13687066.29,3012287.276,68.50691074
-94.002881843008,34.921331359812,5.67-S2.R030.K,Yellow,13687038.81,3012287.276,68.48825364
-94.002959991335,34.9213470253935,5.67-S2.R030.L,Yellow,13687014.7,3012287.276,68.47188455
-94.0020018003626,34.9212115003926,5.67-S2.R031.A,Yellow,13687305.45,3012307.276,68.64928455
-94.0020690251846,34.9212249767895,5.67-S2.R031.B,Yellow,13687284.71,3012307.276,68.63520346
-94.0021580964868,34.9212428326334,5.67-S2.R031.C,Yellow,13687257.23,3012307.276,68.61654636
-94.0022471678274,34.9212606884123,5.67-S2.R031.D,Yellow,13687229.75,3012307.276,68.59788926
-94.0023362392065,34.9212785441261,5.67-S2.R031.E,Yellow,13687202.27,3012307.276,68.57923216
-94.002425310624,34.9212963997747,5.67-S2.R031.F,Yellow,13687174.79,3012307.276,68.56057506
-94.0025120807426,34.9213137940249,5.67-S2.R031.G,Dark Blue,13687148.02,3012307.276,68.5424
-94.002598883311,34.921331194711,5.67-S2.R031.H,Yellow,13687121.24,3012307.276,68.52421815
-94.0026879224285,34.9213490436702,5.67-S2.R031.I,Yellow,13687093.77,3012307.276,68.50556784
-94.0027769939977,34.9213668990619,5.67-S2.R031.J,Yellow,13687066.29,3012307.276,68.48691074
-94.0028660656053,34.9213847543885,5.67-S2.R031.K,Yellow,13687038.81,3012307.276,68.46825364
-94.0029442139797,34.92140041998,5.67-S2.R031.L,Yellow,13687014.7,3012307.276,68.45188455
-94.0019860224151,34.9212648948568,5.67-S2.R032.A,Yellow,13687305.45,3012327.276,68.62928455
-94.0020532472779,34.9212783712622,5.67-S2.R032.B,Yellow,13687284.71,3012327.276,68.61520346
-94.0021423186342,34.9212962271174,5.67-S2.R032.C,Yellow,13687257.23,3012327.276,68.59654636
-94.0022313900289,34.9213140829075,5.67-S2.R032.D,Yellow,13687229.75,3012327.276,68.57788926
-94.0023204614619,34.9213319386326,5.67-S2.R032.E,Yellow,13687202.27,3012327.276,68.55923216
-94.0024095329335,34.9213497942926,5.67-S2.R032.F,Yellow,13687174.79,3012327.276,68.54057506
-94.0024963031048,34.9213671885538,5.67-S2.R032.G,Dark Blue,13687148.02,3012327.276,68.5224
-94.0025831057258,34.9213845892509,5.67-S2.R032.H,Yellow,13687121.24,3012327.276,68.50421815
-94.0026721448974,34.9214024382214,5.67-S2.R032.I,Yellow,13687093.77,3012327.276,68.48556784
-94.0027612165206,34.9214202936244,5.67-S2.R032.J,Yellow,13687066.29,3012327.276,68.46691074
-94.0028502881822,34.9214381489624,5.67-S2.R032.K,Yellow,13687038.81,3012327.276,68.44825364
-94.002928436604,34.9214538145637,5.67-S2.R032.L,Yellow,13687014.7,3012327.276,68.43188455
-94.0019702444473,34.9213182893182,5.67-S2.R033.A,Yellow,13687305.45,3012347.276,68.60928455
-94.0020374693509,34.9213317657322,5.67-S2.R033.B,Yellow,13687284.71,3012347.276,68.59520346
-94.0021265407612,34.9213496215987,5.67-S2.R033.C,Yellow,13687257.23,3012347.276,68.57654636
-94.0022156122099,34.9213674774002,5.67-S2.R033.D,Yellow,13687229.75,3012347.276,68.55788926
-94.002304683697,34.9213853331365,5.67-S2.R033.E,Yellow,13687202.27,3012347.276,68.53923216
-94.0023937552226,34.9214031888078,5.67-S2.R033.F,Yellow,13687174.79,3012347.276,68.52057506
-94.0024805254466,34.9214205830801,5.67-S2.R033.G,Dark Blue,13687148.02,3012347.276,68.5024
-94.0025673281203,34.9214379837882,5.67-S2.R033.H,Yellow,13687121.24,3012347.276,68.48421815
-94.0026563673458,34.92145583277,5.67-S2.R033.I,Yellow,13687093.77,3012347.276,68.46556784
-94.0027454390231,34.9214736881843,5.67-S2.R033.J,Yellow,13687066.29,3012347.276,68.44691074
-94.0028345107388,34.9214915435336,5.67-S2.R033.K,Yellow,13687038.81,3012347.276,68.42825364
-94.002912659208,34.9215072091448,5.67-S2.R033.L,Yellow,13687014.7,3012347.276,68.41188455
-94.0019544664592,34.921371683777,5.67-S2.R034.A,Red,13687305.45,3012367.276,68.66178455
-94.0020216914035,34.9213851601995,5.67-S2.R034.B,Red,13687284.71,3012367.276,68.64770346
-94.0021107628679,34.9214030160774,5.67-S2.R034.C,Red,13687257.23,3012367.276,68.62904636
-94.0021998343706,34.9214208718901,5.67-S2.R034.D,Red,13687229.75,3012367.276,68.61038926
-94.0022889059118,34.9214387276378,5.67-S2.R034.E,Red,13687202.27,3012367.276,68.59173216
-94.0023779774914,34.9214565833204,5.67-S2.R034.F,Red,13687174.79,3012367.276,68.57307506
-94.002464747768,34.9214739776037,5.67-S2.R034.G,Brown,13687148.02,3012367.276,68.5549
-94.0025515504944,34.9214913783228,5.67-S2.R034.H,Red,13687121.24,3012367.276,68.53671815
-94.002640589774,34.9215092273159,5.67-S2.R034.I,Red,13687093.77,3012367.276,68.51806784
-94.0027296615053,34.9215270827415,5.67-S2.R034.J,Red,13687066.29,3012367.276,68.49941074
-94.002818733275,34.9215449381021,5.67-S2.R034.K,Red,13687038.81,3012367.276,68.48075364
-94.0028968817916,34.9215606037233,5.67-S2.R034.L,Red,13687014.7,3012367.276,68.46438455
-94.0019386884507,34.9214250782332,5.67-S2.R035.A,White,13687305.45,3012387.276,68.84290949
-94.0020059134358,34.9214385546642,5.67-S2.R035.B,Red,13687284.71,3012387.276,68.8288284
-94.0020949849542,34.9214564105534,5.67-S2.R035.C,Red,13687257.23,3012387.276,68.8101713
-94.002184056511,34.9214742663774,5.67-S2.R035.D,White,13687229.75,3012387.276,68.7915142
-94.0022731281062,34.9214921221364,5.67-S2.R035.E,Red,13687202.27,3012387.276,68.7728571
-94.0023621997399,34.9215099778303,5.67-S2.R035.F,Red,13687174.79,3012387.276,68.7542
-94.0024489700691,34.9215273721246,5.67-S2.R035.G,Purple,13687148.02,3012387.276,68.73602494
-94.0025357728481,34.9215447728547,5.67-S2.R035.H,Red,13687121.24,3012387.276,68.7178431
-94.0026248121818,34.9215626218591,5.67-S2.R035.I,Red,13687093.77,3012387.276,68.69919278
-94.0027138839671,34.9215804772961,5.67-S2.R035.J,Red,13687066.29,3012387.276,68.68053568
-94.0028029557908,34.921598332668,5.67-S2.R035.K,Red,13687038.81,3012387.276,68.66187858
-94.0028811043549,34.9216139982991,5.67-S2.R035.L,Red,13687014.7,3012387.276,68.64550949
-94.0017125376517,34.9221903886902,5.67-S2.R049.A,Red,13687305.45,3012673.939,68.20415416
-94.0017797632214,34.9222038652436,5.67-S2.R049.B,Red,13687284.71,3012673.939,68.18384572
-94.0018688355144,34.9222217212949,5.67-S2.R049.C,Red,13687257.23,3012673.939,68.15693753
-94.0019579078458,34.9222395772811,5.67-S2.R049.D,Red,13687229.75,3012673.939,68.13002934
-94.0020469802157,34.9222574332021,5.67-S2.R049.E,Red,13687202.27,3012673.939,68.10312115
-94.0021360526239,34.9222752890582,5.67-S2.R049.F,Red,13687174.79,3012673.939,68.07621296
-94.0022228237078,34.9222926835103,5.67-S2.R049.G,Purple,13687148.02,3012673.939,68.05
-94.0023096272416,34.9223100843984,5.67-S2.R049.H,Red,13687121.24,3012673.939,68.02377725
-94.0023986673496,34.9223279335649,5.67-S2.R049.I,Red,13687093.77,3012673.939,67.99687885
-94.0024877399095,34.9223457891639,5.67-S2.R049.J,Red,13687066.29,3012673.939,67.96997066
-94.0025768125079,34.9223636446979,5.67-S2.R049.K,Red,13687038.81,3012673.939,67.94306247
-94.0026549617516,34.9223793104712,5.67-S2.R049.L,Red,13687014.7,3012673.939,67.91945416
-94.0016967593311,34.9222437831056,5.67-S2.R050.A,Red,13687305.45,3012693.939,68.30675416
-94.0017639849417,34.9222572596676,5.67-S2.R050.B,Red,13687284.71,3012693.939,68.28644572
-94.0018530572887,34.9222751157301,5.67-S2.R050.C,Red,13687257.23,3012693.939,68.25953753
-94.0019421296741,34.9222929717276,5.67-S2.R050.D,Red,13687229.75,3012693.939,68.23262934
-94.002031202098,34.92231082766,5.67-S2.R050.E,Red,13687202.27,3012693.939,68.20572115
-94.0021202745603,34.9223286835273,5.67-S2.R050.F,Red,13687174.79,3012693.939,68.17881296
-94.0022070456968,34.9223460779905,5.67-S2.R050.G,Brown,13687148.02,3012693.939,68.1526
-94.0022938492833,34.9223634788896,5.67-S2.R050.H,Red,13687121.24,3012693.939,68.12637725
-94.0023828894453,34.9223813280674,5.67-S2.R050.I,Red,13687093.77,3012693.939,68.09947885
-94.0024719620593,34.9223991836777,5.67-S2.R050.J,Red,13687066.29,3012693.939,68.07257066
-94.0025610347117,34.922417039223,5.67-S2.R050.K,Red,13687038.81,3012693.939,68.04566247
-94.0026391840028,34.9224327050063,5.67-S2.R050.L,Red,13687014.7,3012693.939,68.02205416
-94.0016809809902,34.9222971775184,5.67-S2.R051.A,Light Blue,13687305.45,3012713.939,68.08105416
-94.0017482066415,34.9223106540888,5.67-S2.R051.B,Light Blue,13687284.71,3012713.939,68.06074572
-94.0018372790426,34.9223285101627,5.67-S2.R051.C,Light Blue,13687257.23,3012713.939,68.03383753
-94.0019263514821,34.9223463661715,5.67-S2.R051.D,Light Blue,13687229.75,3012713.939,68.00692934
-94.00201542396,34.9223642221152,5.67-S2.R051.E,Light Blue,13687202.27,3012713.939,67.98002115
-94.0021044964763,34.9223820779938,5.67-S2.R051.F,Light Blue,13687174.79,3012713.939,67.95311296
-94.0021912676655,34.922399472468,5.67-S2.R051.G,Dark Blue,13687148.02,3012713.939,67.9269
-94.0022780713047,34.9224168733782,5.67-S2.R051.H,Yellow,13687121.24,3012713.939,67.90067725
-94.0023671115207,34.9224347225672,5.67-S2.R051.I,Light Blue,13687093.77,3012713.939,67.87377885
-94.0024561841887,34.9224525781889,5.67-S2.R051.J,Light Blue,13687066.29,3012713.939,67.84687066
-94.0025452568952,34.9224704337455,5.67-S2.R051.K,Yellow,13687038.81,3012713.939,67.81996247
-94.0026234062337,34.9224860995387,5.67-S2.R051.L,Yellow,13687014.7,3012713.939,67.79635416
-94.0016652026289,34.9223505719284,5.67-S2.R052.A,Yellow,13687305.45,3012733.939,68.05105416
-94.001732428321,34.9223640485074,5.67-S2.R052.B,Light Blue,13687284.71,3012733.939,68.03074572
-94.0018215007762,34.9223819045926,5.67-S2.R052.C,Light Blue,13687257.23,3012733.939,68.00383753
-94.0019105732697,34.9223997606127,5.67-S2.R052.D,Light Blue,13687229.75,3012733.939,67.97692934
-94.0019996458017,34.9224176165677,5.67-S2.R052.E,Light Blue,13687202.27,3012733.939,67.95002115
-94.002088718372,34.9224354724577,5.67-S2.R052.F,Light Blue,13687174.79,3012733.939,67.92311296
-94.0021754896138,34.9224528669429,5.67-S2.R052.G,Dark Blue,13687148.02,3012733.939,67.8969
-94.0022622933057,34.9224702678641,5.67-S2.R052.H,Yellow,13687121.24,3012733.939,67.87067725
-94.0023513335757,34.9224881170644,5.67-S2.R052.I,Yellow,13687093.77,3012733.939,67.84377885
-94.0024404062978,34.9225059726974,5.67-S2.R052.J,Light Blue,13687066.29,3012733.939,67.81687066
-94.0025294790583,34.9225238282653,5.67-S2.R052.K,Light Blue,13687038.81,3012733.939,67.78996247
-94.0026076284442,34.9225394940684,5.67-S2.R052.L,Yellow,13687014.7,3012733.939,67.76635416
-94.0016494242473,34.9224039663359,5.67-S2.R053.A,Yellow,13687305.45,3012753.939,68.02105416
-94.0017166499802,34.9224174429234,5.67-S2.R053.B,Light Blue,13687284.71,3012753.939,68.00074572
