PILE ID,Pile Color,X,Y,Z
5.67-S1.R033.L,Orange,13687333.96,3012347.276,69.74423167
5.67-S1.R034.A,Red,13687624.71,3012367.276,70.13741488
5.67-S1.R034.B,Red,13687603.97,3012367.276,70.08328045
5.67-S1.R034.C,Red,13687576.49,3012367.276,70.01155363
5.67-S1.R034.D,Red,13687549.01,3012367.276,69.93982682
5.67-S1.R034.E,Red,13687521.53,3012367.276,69.8681
5.67-S1.R034.F,White,13687494.05,3012367.276,69.79637318
5.67-S1.R034.G,Brown,13687467.28,3012367.276,69.72649957
5.67-S1.R034.H,White,13687440.51,3012367.276,69.65662596
5.67-S1.R034.I,White,13687413.03,3012367.276,69.58489914
5.67-S1.R034.J,White,13687385.55,3012367.276,69.51317232
5.67-S1.R034.K,White,13687358.07,3012367.276,69.44144551
5.67-S1.R034.L,White,13687333.96,3012367.276,69.37851488
5.67-S1.R035.A,White,13687624.71,3012387.276,71.3589373
5.67-S1.R035.B,White,13687603.97,3012387.276,71.21561173
5.67-S1.R035.C,White,13687576.49,3012387.276,71.0257088
5.67-S1.R035.D,Red,13687549.01,3012387.276,70.83580586
5.67-S1.R035.E,Red,13687521.53,3012387.276,70.64590293
5.67-S1.R035.F,Red,13687494.05,3012387.276,70.456
5.67-S1.R035.G,Purple,13687467.28,3012387.276,70.27100359
5.67-S1.R035.H,White,13687440.51,3012387.276,70.08600717
5.67-S1.R035.I,White,13687413.03,3012387.276,69.89610424
5.67-S1.R035.J,White,13687385.55,3012387.276,69.70620131
5.67-S1.R035.K,White,13687358.07,3012387.276,69.51629837
5.67-S1.R035.L,White,13687333.96,3012387.276,69.34968412
5.67-S2.R001.A,Light Blue,13687305.45,3011707.276,69.59225145
5.67-S2.R001.B,Light Blue,13687284.71,3011707.276,69.58115207
5.67-S2.R001.C,Light Blue,13687257.23,3011707.276,69.56644566
5.67-S2.R001.D,Light Blue,13687229.75,3011707.276,69.55173925
5.67-S2.R001.E,Light Blue,13687202.27,3011707.276,69.53703285
5.67-S2.R001.F,Light Blue,13687174.79,3011707.276,69.52232644
5.67-S2.R001.G,Purple,13687148.02,3011707.276,69.508
5.67-S2.R001.H,Light Blue,13687121.24,3011707.276,69.49366821
5.67-S2.R001.I,Light Blue,13687093.77,3011707.276,69.47896715
5.67-S2.R001.J,Light Blue,13687066.29,3011707.276,69.46426075
5.67-S2.R001.K,Light Blue,13687038.81,3011707.276,69.44955434
5.67-S2.R001.L,Light Blue,13687014.7,3011707.276,69.43665145
5.67-S2.R002.A,Yellow,13687305.45,3011727.276,69.15758429
5.67-S2.R002.B,Yellow,13687284.71,3011727.276,69.14648491
5.67-S2.R002.C,Yellow,13687257.23,3011727.276,69.13177851
5.67-S2.R002.D,Yellow,13687229.75,3011727.276,69.1170721
5.67-S2.R002.E,Yellow,13687202.27,3011727.276,69.10236569
5.67-S2.R002.F,Yellow,13687174.79,3011727.276,69.08765928
5.67-S2.R002.G,Dark Blue,13687148.02,3011727.276,69.07333285
5.67-S2.R002.H,Yellow,13687121.24,3011727.276,69.05900106
5.67-S2.R002.I,Yellow,13687093.77,3011727.276,69.0443
5.67-S2.R002.J,Yellow,13687066.29,3011727.276,69.02959359
5.67-S2.R002.K,Yellow,13687038.81,3011727.276,69.01488718
5.67-S2.R002.L,Yellow,13687014.7,3011727.276,69.00198429
5.67-S2.R003.A,Yellow,13687305.45,3011747.276,69.13758429
5.67-S2.R003.B,Yellow,13687284.71,3011747.276,69.12648491
5.67-S2.R003.C,Yellow,13687257.23,3011747.276,69.11177851
5.67-S2.R003.D,Yellow,13687229.75,3011747.276,69.0970721
5.67-S2.R003.E,Yellow,13687202.27,3011747.276,69.08236569
5.67-S2.R003.F,Yellow,13687174.79,3011747.276,69.06765928
5.67-S2.R003.G,Dark Blue,13687148.02,3011747.276,69.05333285
5.67-S2.R003.H,Yellow,13687121.24,3011747.276,69.03900106
5.67-S2.R003.I,Yellow,13687093.77,3011747.276,69.0243
5.67-S2.R003.J,Yellow,13687066.29,3011747.276,69.00959359
5.67-S2.R003.K,Yellow,13687038.81,3011747.276,68.99488718
5.67-S2.R003.L,Yellow,13687014.7,3011747.276,68.98198429
5.67-S2.R004.A,Yellow,13687305.45,3011767.276,69.11758429
5.67-S2.R004.B,Yellow,13687284.71,3011767.276,69.10648491
5.67-S2.R004.C,Yellow,13687257.23,3011767.276,69.09177851
5.67-S2.R004.D,Yellow,13687229.75,3011767.276,69.0770721
5.67-S2.R004.E,Yellow,13687202.27,3011767.276,69.06236569
5.67-S2.R004.F,Yellow,13687174.79,3011767.276,69.04765928
5.67-S2.R004.G,Dark Blue,13687148.02,3011767.276,69.03333285
5.67-S2.R004.H,Yellow,13687121.24,3011767.276,69.01900106
5.67-S2.R004.I,Yellow,13687093.77,3011767.276,69.0043
5.67-S2.R004.J,Yellow,13687066.29,3011767.276,68.98959359
5.67-S2.R004.K,Yellow,13687038.81,3011767.276,68.97488718
5.67-S2.R004.L,Yellow,13687014.7,3011767.276,68.96198429
5.67-S2.R005.A,Yellow,13687305.45,3011787.276,69.05555145
5.67-S2.R005.B,Yellow,13687284.71,3011787.276,69.04445207
5.67-S2.R005.C,Yellow,13687257.23,3011787.276,69.02974566
5.67-S2.R005.D,Yellow,13687229.75,3011787.276,69.01503925
5.67-S2.R005.E,Yellow,13687202.27,3011787.276,69.00033285
5.67-S2.R005.F,Yellow,13687174.79,3011787.276,68.98562644
5.67-S2.R005.G,Dark Blue,13687148.02,3011787.276,68.9713
5.67-S2.R005.H,Yellow,13687121.24,3011787.276,68.95696821
5.67-S2.R005.I,Yellow,13687093.77,3011787.276,68.94226715
5.67-S2.R005.J,Yellow,13687066.29,3011787.276,68.92756075
5.67-S2.R005.K,Yellow,13687038.81,3011787.276,68.91285434
5.67-S2.R005.L,Yellow,13687014.7,3011787.276,68.89995145
5.67-S2.R006.A,Yellow,13687305.45,3011807.276,69.03555145
5.67-S2.R006.B,Yellow,13687284.71,3011807.276,69.02445207
5.67-S2.R006.C,Yellow,13687257.23,3011807.276,69.00974566
5.67-S2.R006.D,Yellow,13687229.75,3011807.276,68.99503925
5.67-S2.R006.E,Yellow,13687202.27,3011807.276,68.98033285
5.67-S2.R006.F,Yellow,13687174.79,3011807.276,68.96562644
5.67-S2.R006.G,Dark Blue,13687148.02,3011807.276,68.9513
5.67-S2.R006.H,Yellow,13687121.24,3011807.276,68.93696821
5.67-S2.R006.I,Yellow,13687093.77,3011807.276,68.92226715
5.67-S2.R006.J,Yellow,13687066.29,3011807.276,68.90756075
5.67-S2.R006.K,Yellow,13687038.81,3011807.276,68.89285434
5.67-S2.R006.L,Yellow,13687014.7,3011807.276,68.87995145
5.67-S2.R007.A,Yellow,13687305.45,3011827.276,69.01555145
5.67-S2.R007.B,Yellow,13687284.71,3011827.276,69.00445207
5.67-S2.R007.C,Yellow,13687257.23,3011827.276,68.98974566
5.67-S2.R007.D,Yellow,13687229.75,3011827.276,68.97503925
5.67-S2.R007.E,Yellow,13687202.27,3011827.276,68.96033285
5.67-S2.R007.F,Yellow,13687174.79,3011827.276,68.94562644
5.67-S2.R007.G,Dark Blue,13687148.02,3011827.276,68.9313
5.67-S2.R007.H,Yellow,13687121.24,3011827.276,68.91696821
5.67-S2.R007.I,Yellow,13687093.77,3011827.276,68.90226715
5.67-S2.R007.J,Yellow,13687066.29,3011827.276,68.88756075
5.67-S2.R007.K,Yellow,13687038.81,3011827.276,68.87285434
5.67-S2.R007.L,Yellow,13687014.7,3011827.276,68.85995145
5.67-S2.R008.A,Yellow,13687305.45,3011847.276,68.99555145
5.67-S2.R008.B,Yellow,13687284.71,3011847.276,68.98445207
5.67-S2.R008.C,Yellow,13687257.23,3011847.276,68.96974566
5.67-S2.R008.D,Yellow,13687229.75,3011847.276,68.95503925
5.67-S2.R008.E,Yellow,13687202.27,3011847.276,68.94033285
5.67-S2.R008.F,Yellow,13687174.79,3011847.276,68.92562644
5.67-S2.R008.G,Dark Blue,13687148.02,3011847.276,68.9113
5.67-S2.R008.H,Yellow,13687121.24,3011847.276,68.89696821
5.67-S2.R008.I,Yellow,13687093.77,3011847.276,68.88226715
5.67-S2.R008.J,Yellow,13687066.29,3011847.276,68.86756075
5.67-S2.R008.K,Yellow,13687038.81,3011847.276,68.85285434
5.67-S2.R008.L,Yellow,13687014.7,3011847.276,68.83995145
5.67-S2.R009.A,Yellow,13687305.45,3011867.276,68.97555145
5.67-S2.R009.B,Yellow,13687284.71,3011867.276,68.96445207
5.67-S2.R009.C,Yellow,13687257.23,3011867.276,68.94974566
5.67-S2.R009.D,Yellow,13687229.75,3011867.276,68.93503925
5.67-S2.R009.E,Yellow,13687202.27,3011867.276,68.92033285
5.67-S2.R009.F,Yellow,13687174.79,3011867.276,68.90562644
5.67-S2.R009.G,Dark Blue,13687148.02,3011867.276,68.8913
5.67-S2.R009.H,Yellow,13687121.24,3011867.276,68.87696821
5.67-S2.R009.I,Yellow,13687093.77,3011867.276,68.86226715
5.67-S2.R009.J,Yellow,13687066.29,3011867.276,68.84756075
5.67-S2.R009.K,Yellow,13687038.81,3011867.276,68.83285434
5.67-S2.R009.L,Yellow,13687014.7,3011867.276,68.81995145
5.67-S2.R010.A,Yellow,13687305.45,3011887.276,68.95555145
5.67-S2.R010.B,Yellow,13687284.71,3011887.276,68.94445207
5.67-S2.R010.C,Yellow,13687257.23,3011887.276,68.92974566
5.67-S2.R010.D,Yellow,13687229.75,3011887.276,68.91503925
5.67-S2.R010.E,Yellow,13687202.27,3011887.276,68.90033285
5.67-S2.R010.F,Yellow,13687174.79,3011887.276,68.88562644
5.67-S2.R010.G,Dark Blue,13687148.02,3011887.276,68.8713
5.67-S2.R010.H,Yellow,13687121.24,3011887.276,68.85696821
5.67-S2.R010.I,Yellow,13687093.77,3011887.276,68.84226715
5.67-S2.R010.J,Yellow,13687066.29,3011887.276,68.82756075
5.67-S2.R010.K,Yellow,13687038.81,3011887.276,68.81285434
5.67-S2.R010.L,Yellow,13687014.7,3011887.276,68.79995145
5.67-S2.R011.A,Yellow,13687305.45,3011907.276,68.93555145
5.67-S2.R011.B,Yellow,13687284.71,3011907.276,68.92445207
5.67-S2.R011.C,Yellow,13687257.23,3011907.276,68.90974566
5.67-S2.R011.D,Yellow,13687229.75,3011907.276,68.89503925
5.67-S2.R011.E,Yellow,13687202.27,3011907.276,68.88033285
5.67-S2.R011.F,Yellow,13687174.79,3011907.276,68.86562644
5.67-S2.R011.G,Dark Blue,13687148.02,3011907.276,68.8513
5.67-S2.R011.H,Yellow,13687121.24,3011907.276,68.83696821
5.67-S2.R011.I,Yellow,13687093.77,3011907.276,68.82226715
5.67-S2.R011.J,Yellow,13687066.29,3011907.276,68.80756075
5.67-S2.R011.K,Yellow,13687038.81,3011907.276,68.79285434
5.67-S2.R011.L,Yellow,13687014.7,3011907.276,68.77995145
5.67-S2.R012.A,Yellow,13687305.45,3011927.276,68.91555145
5.67-S2.R012.B,Yellow,13687284.71,3011927.276,68.90445207
5.67-S2.R012.C,Yellow,13687257.23,3011927.276,68.88974566
5.67-S2.R012.D,Yellow,13687229.75,3011927.276,68.87503925
5.67-S2.R012.E,Yellow,13687202.27,3011927.276,68.86033285
5.67-S2.R012.F,Yellow,13687174.79,3011927.276,68.84562644
5.67-S2.R012.G,Dark Blue,13687148.02,3011927.276,68.8313
5.67-S2.R012.H,Yellow,13687121.24,3011927.276,68.81696821
5.67-S2.R012.I,Yellow,13687093.77,3011927.276,68.80226715
5.67-S2.R012.J,Yellow,13687066.29,3011927.276,68.78756075
5.67-S2.R012.K,Yellow,13687038.81,3011927.276,68.77285434
5.67-S2.R012.L,Yellow,13687014.7,3011927.276,68.75995145
5.67-S2.R013.A,Yellow,13687305.45,3011947.276,68.89555145
5.67-S2.R013.B,Yellow,13687284.71,3011947.276,68.88445207
5.67-S2.R013.C,Yellow,13687257.23,3011947.276,68.86974566
5.67-S2.R013.D,Yellow,13687229.75,3011947.276,68.85503925
5.67-S2.R013.E,Yellow,13687202.27,3011947.276,68.84033285
5.67-S2.R013.F,Yellow,13687174.79,3011947.276,68.82562644
5.67-S2.R013.G,Dark Blue,13687148.02,3011947.276,68.8113
5.67-S2.R013.H,Yellow,13687121.24,3011947.276,68.79696821
5.67-S2.R013.I,Yellow,13687093.77,3011947.276,68.78226715
5.67-S2.R013.J,Yellow,13687066.29,3011947.276,68.76756075
5.67-S2.R013.K,Yellow,13687038.81,3011947.276,68.75285434
5.67-S2.R013.L,Yellow,13687014.7,3011947.276,68.73995145
5.67-S2.R014.A,Yellow,13687305.45,3011967.276,68.87555145
5.67-S2.R014.B,Yellow,13687284.71,3011967.276,68.86445207
5.67-S2.R014.C,Yellow,13687257.23,3011967.276,68.84974566
5.67-S2.R014.D,Yellow,13687229.75,3011967.276,68.83503925
5.67-S2.R014.E,Yellow,13687202.27,3011967.276,68.82033285
5.67-S2.R014.F,Yellow,13687174.79,3011967.276,68.80562644
5.67-S2.R014.G,Dark Blue,13687148.02,3011967.276,68.7913
5.67-S2.R014.H,Yellow,13687121.24,3011967.276,68.77696821
5.67-S2.R014.I,Yellow,13687093.77,3011967.276,68.76226715
5.67-S2.R014.J,Yellow,13687066.29,3011967.276,68.74756075
5.67-S2.R014.K,Yellow,13687038.81,3011967.276,68.73285434
5.67-S2.R014.L,Yellow,13687014.7,3011967.276,68.71995145
5.67-S2.R015.A,Yellow,13687305.45,3011987.276,68.85555145
5.67-S2.R015.B,Yellow,13687284.71,3011987.276,68.84445207
5.67-S2.R015.C,Yellow,13687257.23,3011987.276,68.82974566
5.67-S2.R015.D,Yellow,13687229.75,3011987.276,68.81503925
5.67-S2.R015.E,Yellow,13687202.27,3011987.276,68.80033285
5.67-S2.R015.F,Yellow,13687174.79,3011987.276,68.78562644
5.67-S2.R015.G,Dark Blue,13687148.02,3011987.276,68.7713
5.67-S2.R015.H,Yellow,13687121.24,3011987.276,68.75696821
5.67-S2.R015.I,Yellow,13687093.77,3011987.276,68.74226715
5.67-S2.R015.J,Yellow,13687066.29,3011987.276,68.72756075
5.67-S2.R015.K,Yellow,13687038.81,3011987.276,68.71285434
5.67-S2.R015.L,Yellow,13687014.7,3011987.276,68.69995145
5.67-S2.R016.A,Yellow,13687305.45,3012007.276,68.9187186
5.67-S2.R016.B,Yellow,13687284.71,3012007.276,68.90761922
5.67-S2.R016.C,Yellow,13687257.23,3012007.276,68.89291282
5.67-S2.R016.D,Yellow,13687229.75,3012007.276,68.87820641
5.67-S2.R016.E,Yellow,13687202.27,3012007.276,68.8635
5.67-S2.R016.F,Yellow,13687174.79,3012007.276,68.84879359
5.67-S2.R016.G,Dark Blue,13687148.02,3012007.276,68.83446715
5.67-S2.R016.H,Yellow,13687121.24,3012007.276,68.82013536
5.67-S2.R016.I,Yellow,13687093.77,3012007.276,68.80543431
5.67-S2.R016.J,Yellow,13687066.29,3012007.276,68.7907279
5.67-S2.R016.K,Yellow,13687038.81,3012007.276,68.77602149
5.67-S2.R016.L,Yellow,13687014.7,3012007.276,68.7631186
5.67-S2.R017.A,Yellow,13687305.45,3012027.276,68.8987186
5.67-S2.R017.B,Yellow,13687284.71,3012027.276,68.88761922
5.67-S2.R017.C,Yellow,13687257.23,3012027.276,68.87291282
5.67-S2.R017.D,Yellow,13687229.75,3012027.276,68.85820641
5.67-S2.R017.E,Yellow,13687202.27,3012027.276,68.8435
5.67-S2.R017.F,Yellow,13687174.79,3012027.276,68.82879359
5.67-S2.R017.G,Dark Blue,13687148.02,3012027.276,68.81446715
5.67-S2.R017.H,Yellow,13687121.24,3012027.276,68.80013536
5.67-S2.R017.I,Yellow,13687093.77,3012027.276,68.78543431
5.67-S2.R017.J,Yellow,13687066.29,3012027.276,68.7707279
5.67-S2.R017.K,Yellow,13687038.81,3012027.276,68.75602149
5.67-S2.R017.L,Yellow,13687014.7,3012027.276,68.7431186
5.67-S2.R018.A,Yellow,13687305.45,3012047.276,68.8787186
5.67-S2.R018.B,Yellow,13687284.71,3012047.276,68.86761922
5.67-S2.R018.C,Yellow,13687257.23,3012047.276,68.85291282
5.67-S2.R018.D,Yellow,13687229.75,3012047.276,68.83820641
5.67-S2.R018.E,Yellow,13687202.27,3012047.276,68.8235
5.67-S2.R018.F,Yellow,13687174.79,3012047.276,68.80879359
5.67-S2.R018.G,Dark Blue,13687148.02,3012047.276,68.79446715
5.67-S2.R018.H,Yellow,13687121.24,3012047.276,68.78013536
5.67-S2.R018.I,Yellow,13687093.77,3012047.276,68.76543431
5.67-S2.R018.J,Yellow,13687066.29,3012047.276,68.7507279
5.67-S2.R018.K,Yellow,13687038.81,3012047.276,68.73602149
5.67-S2.R018.L,Yellow,13687014.7,3012047.276,68.7231186
5.67-S2.R019.A,Light Blue,13687305.45,3012067.276,68.8587186
5.67-S2.R019.B,Yellow,13687284.71,3012067.276,68.84761922
5.67-S2.R019.C,Yellow,13687257.23,3012067.276,68.83291282
5.67-S2.R019.D,Yellow,13687229.75,3012067.276,68.81820641
5.67-S2.R019.E,Yellow,13687202.27,3012067.276,68.8035
5.67-S2.R019.F,Yellow,13687174.79,3012067.276,68.78879359
5.67-S2.R019.G,Dark Blue,13687148.02,3012067.276,68.77446715
5.67-S2.R019.H,Yellow,13687121.24,3012067.276,68.76013536
5.67-S2.R019.I,Yellow,13687093.77,3012067.276,68.74543431
5.67-S2.R019.J,Yellow,13687066.29,3012067.276,68.7307279
5.67-S2.R019.K,Yellow,13687038.81,3012067.276,68.71602149
5.67-S2.R019.L,Yellow,13687014.7,3012067.276,68.7031186
5.67-S2.R020.A,Yellow,13687305.45,3012087.276,68.8387186
5.67-S2.R020.B,Yellow,13687284.71,3012087.276,68.82761922
5.67-S2.R020.C,Yellow,13687257.23,3012087.276,68.81291282
5.67-S2.R020.D,Yellow,13687229.75,3012087.276,68.79820641
5.67-S2.R020.E,Yellow,13687202.27,3012087.276,68.7835
5.67-S2.R020.F,Yellow,13687174.79,3012087.276,68.76879359
5.67-S2.R020.G,Dark Blue,13687148.02,3012087.276,68.75446715
5.67-S2.R020.H,Yellow,13687121.24,3012087.276,68.74013536
5.67-S2.R020.I,Yellow,13687093.77,3012087.276,68.72543431
5.67-S2.R020.J,Yellow,13687066.29,3012087.276,68.7107279
5.67-S2.R020.K,Yellow,13687038.81,3012087.276,68.69602149
5.67-S2.R020.L,Yellow,13687014.7,3012087.276,68.6831186
5.67-S2.R021.A,Yellow,13687305.45,3012107.276,68.8187186
5.67-S2.R021.B,Yellow,13687284.71,3012107.276,68.80761922
5.67-S2.R021.C,Yellow,13687257.23,3012107.276,68.79291282
5.67-S2.R021.D,Yellow,13687229.75,3012107.276,68.77820641
5.67-S2.R021.E,Yellow,13687202.27,3012107.276,68.7635
5.67-S2.R021.F,Yellow,13687174.79,3012107.276,68.74879359
5.67-S2.R021.G,Dark Blue,13687148.02,3012107.276,68.73446715
5.67-S2.R021.H,Yellow,13687121.24,3012107.276,68.72013536
5.67-S2.R021.I,Yellow,13687093.77,3012107.276,68.70543431
5.67-S2.R021.J,Yellow,13687066.29,3012107.276,68.6907279
5.67-S2.R021.K,Yellow,13687038.81,3012107.276,68.67602149
5.67-S2.R021.L,Yellow,13687014.7,3012107.276,68.6631186
5.67-S2.R022.A,Yellow,13687305.45,3012127.276,68.7987186
5.67-S2.R022.B,Yellow,13687284.71,3012127.276,68.78761922
5.67-S2.R022.C,Yellow,13687257.23,3012127.276,68.77291282
5.67-S2.R022.D,Yellow,13687229.75,3012127.276,68.75820641
5.67-S2.R022.E,Yellow,13687202.27,3012127.276,68.7435
5.67-S2.R022.F,Yellow,13687174.79,3012127.276,68.72879359
5.67-S2.R022.G,Dark Blue,13687148.02,3012127.276,68.71446715
5.67-S2.R022.H,Yellow,13687121.24,3012127.276,68.70013536
5.67-S2.R022.I,Yellow,13687093.77,3012127.276,68.68543431
5.67-S2.R022.J,Yellow,13687066.29,3012127.276,68.6707279
5.67-S2.R022.K,Yellow,13687038.81,3012127.276,68.65602149
5.67-S2.R022.L,Yellow,13687014.7,3012127.276,68.6431186
5.67-S2.R023.A,Yellow,13687305.45,3012147.276,68.80928455
5.67-S2.R023.B,Yellow,13687284.71,3012147.276,68.79520346
5.67-S2.R023.C,Yellow,13687257.23,3012147.276,68.77654636
5.67-S2.R023.D,Yellow,13687229.75,3012147.276,68.75788926
5.67-S2.R023.E,Yellow,13687202.27,3012147.276,68.73923216
5.67-S2.R023.F,Yellow,13687174.79,3012147.276,68.72057506
5.67-S2.R023.G,Dark Blue,13687148.02,3012147.276,68.7024
5.67-S2.R023.H,Yellow,13687121.24,3012147.276,68.68421815
5.67-S2.R023.I,Yellow,13687093.77,3012147.276,68.66556784
5.67-S2.R023.J,Yellow,13687066.29,3012147.276,68.64691074
5.67-S2.R023.K,Yellow,13687038.81,3012147.276,68.62825364
5.67-S2.R023.L,Yellow,13687014.7,3012147.276,68.61188455
5.67-S2.R024.A,Yellow,13687305.45,3012167.276,68.78928455
5.67-S2.R024.B,Yellow,13687284.71,3012167.276,68.77520346
5.67-S2.R024.C,Yellow,13687257.23,3012167.276,68.75654636
5.67-S2.R024.D,Yellow,13687229.75,3012167.276,68.73788926
5.67-S2.R024.E,Yellow,13687202.27,3012167.276,68.71923216
5.67-S2.R024.F,Yellow,13687174.79,3012167.276,68.70057506
5.67-S2.R024.G,Dark Blue,13687148.02,3012167.276,68.6824
5.67-S2.R024.H,Yellow,13687121.24,3012167.276,68.66421815
5.67-S2.R024.I,Yellow,13687093.77,3012167.276,68.64556784
5.67-S2.R024.J,Yellow,13687066.29,3012167.276,68.62691074
5.67-S2.R024.K,Yellow,13687038.81,3012167.276,68.60825364
5.67-S2.R024.L,Yellow,13687014.7,3012167.276,68.59188455
5.67-S2.R025.A,Yellow,13687305.45,3012187.276,68.76928455
5.67-S2.R025.B,Yellow,13687284.71,3012187.276,68.75520346
5.67-S2.R025.C,Yellow,13687257.23,3012187.276,68.73654636
5.67-S2.R025.D,Yellow,13687229.75,3012187.276,68.71788926
5.67-S2.R025.E,Yellow,13687202.27,3012187.276,68.69923216
5.67-S2.R025.F,Yellow,13687174.79,3012187.276,68.68057506
5.67-S2.R025.G,Dark Blue,13687148.02,3012187.276,68.6624
5.67-S2.R025.H,Yellow,13687121.24,3012187.276,68.64421815
5.67-S2.R025.I,Yellow,13687093.77,3012187.276,68.62556784
5.67-S2.R025.J,Yellow,13687066.29,3012187.276,68.60691074
5.67-S2.R025.K,Yellow,13687038.81,3012187.276,68.58825364
5.67-S2.R025.L,Yellow,13687014.7,3012187.276,68.57188455
5.67-S2.R026.A,Yellow,13687305.45,3012207.276,68.74928455
5.67-S2.R026.B,Yellow,13687284.71,3012207.276,68.73520346
5.67-S2.R026.C,Yellow,13687257.23,3012207.276,68.71654636
5.67-S2.R026.D,Yellow,13687229.75,3012207.276,68.69788926
5.67-S2.R026.E,Yellow,13687202.27,3012207.276,68.67923216
5.67-S2.R026.F,Yellow,13687174.79,3012207.276,68.66057506
5.67-S2.R026.G,Dark Blue,13687148.02,3012207.276,68.6424
5.67-S2.R026.H,Yellow,13687121.24,3012207.276,68.62421815
5.67-S2.R026.I,Yellow,13687093.77,3012207.276,68.60556784
5.67-S2.R026.J,Yellow,13687066.29,3012207.276,68.58691074
5.67-S2.R026.K,Yellow,13687038.81,3012207.276,68.56825364
5.67-S2.R026.L,Yellow,13687014.7,3012207.276,68.55188455
5.67-S2.R027.A,Yellow,13687305.45,3012227.276,68.72928455
5.67-S2.R027.B,Yellow,13687284.71,3012227.276,68.71520346
5.67-S2.R027.C,Yellow,13687257.23,3012227.276,68.69654636
5.67-S2.R027.D,Yellow,13687229.75,3012227.276,68.67788926
5.67-S2.R027.E,Yellow,13687202.27,3012227.276,68.65923216
5.67-S2.R027.F,Yellow,13687174.79,3012227.276,68.64057506
5.67-S2.R027.G,Dark Blue,13687148.02,3012227.276,68.6224
5.67-S2.R027.H,Yellow,13687121.24,3012227.276,68.60421815
5.67-S2.R027.I,Yellow,13687093.77,3012227.276,68.58556784
5.67-S2.R027.J,Yellow,13687066.29,3012227.276,68.56691074
5.67-S2.R027.K,Yellow,13687038.81,3012227.276,68.54825364
5.67-S2.R027.L,Yellow,13687014.7,3012227.276,68.53188455
5.67-S2.R028.A,Yellow,13687305.45,3012247.276,68.70928455
5.67-S2.R028.B,Yellow,13687284.71,3012247.276,68.69520346
5.67-S2.R028.C,Yellow,13687257.23,3012247.276,68.67654636
5.67-S2.R028.D,Yellow,13687229.75,3012247.276,68.65788926
5.67-S2.R028.E,Yellow,13687202.27,3012247.276,68.63923216
5.67-S2.R028.F,Yellow,13687174.79,3012247.276,68.62057506
5.67-S2.R028.G,Dark Blue,13687148.02,3012247.276,68.6024
5.67-S2.R028.H,Yellow,13687121.24,3012247.276,68.58421815
5.67-S2.R028.I,Yellow,13687093.77,3012247.276,68.56556784
5.67-S2.R028.J,Yellow,13687066.29,3012247.276,68.54691074
5.67-S2.R028.K,Yellow,13687038.81,3012247.276,68.52825364
5.67-S2.R028.L,Yellow,13687014.7,3012247.276,68.51188455
5.67-S2.R029.A,Yellow,13687305.45,3012267.276,68.68928455
5.67-S2.R029.B,Yellow,13687284.71,3012267.276,68.67520346
5.67-S2.R029.C,Yellow,13687257.23,3012267.276,68.65654636
5.67-S2.R029.D,Yellow,13687229.75,3012267.276,68.63788926
5.67-S2.R029.E,Yellow,13687202.27,3012267.276,68.61923216
5.67-S2.R029.F,Yellow,13687174.79,3012267.276,68.60057506
5.67-S2.R029.G,Dark Blue,13687148.02,3012267.276,68.5824
5.67-S2.R029.H,Yellow,13687121.24,3012267.276,68.56421815
5.67-S2.R029.I,Yellow,13687093.77,3012267.276,68.54556784
5.67-S2.R029.J,Yellow,13687066.29,3012267.276,68.52691074
5.67-S2.R029.K,Yellow,13687038.81,3012267.276,68.50825364
5.67-S2.R029.L,Yellow,13687014.7,3012267.276,68.49188455
5.67-S2.R030.A,Light Blue,13687305.45,3012287.276,68.66928455
5.67-S2.R030.B,Yellow,13687284.71,3012287.276,68.65520346
5.67-S2.R030.C,Yellow,13687257.23,3012287.276,68.63654636
5.67-S2.R030.D,Yellow,13687229.75,3012287.276,68.61788926
5.67-S2.R030.E,Yellow,13687202.27,3012287.276,68.59923216
5.67-S2.R030.F,Yellow,13687174.79,3012287.276,68.58057506
5.67-S2.R030.G,Dark Blue,13687148.02,3012287.276,68.5624
5.67-S2.R030.H,Yellow,13687121.24,3012287.276,68.54421815
5.67-S2.R030.I,Yellow,13687093.77,3012287.276,68.52556784
5.67-S2.R030.J,Yellow,13687066.29,3012287.276,68.50691074
5.67-S2.R030.K,Yellow,13687038.81,3012287.276,68.48825364
5.67-S2.R030.L,Yellow,13687014.7,3012287.276,68.47188455
5.67-S2.R031.A,Yellow,13687305.45,3012307.276,68.64928455
5.67-S2.R031.B,Yellow,13687284.71,3012307.276,68.63520346
5.67-S2.R031.C,Yellow,13687257.23,3012307.276,68.61654636
5.67-S2.R031.D,Yellow,13687229.75,3012307.276,68.59788926
5.67-S2.R031.E,Yellow,13687202.27,3012307.276,68.57923216
5.67-S2.R031.F,Yellow,13687174.79,3012307.276,68.56057506
5.67-S2.R031.G,Dark Blue,13687148.02,3012307.276,68.5424
5.67-S2.R031.H,Yellow,13687121.24,3012307.276,68.52421815
5.67-S2.R031.I,Yellow,13687093.77,3012307.276,68.50556784
5.67-S2.R031.J,Yellow,13687066.29,3012307.276,68.48691074
5.67-S2.R031.K,Yellow,13687038.81,3012307.276,68.46825364
5.67-S2.R031.L,Yellow,13687014.7,3012307.276,68.45188455
5.67-S2.R032.A,Yellow,13687305.45,3012327.276,68.62928455
5.67-S2.R032.B,Yellow,13687284.71,3012327.276,68.61520346
5.67-S2.R032.C,Yellow,13687257.23,3012327.276,68.59654636
