Name,Latitude,Longitude,Special WP,Dominant
E4.01.S1.R19.L,34.94738101,-118.0971249,0,"blue - black"
E4.01.S1.R18.L,34.94737965,-118.0971849,0,"blue - black"
E4.01.S1.R17.L,34.94737828,-118.097245,0,"blue - black"
E4.01.S1.R16.L,34.94737689,-118.0973051,0,"blue - black"
E4.01.S1.R15.L,34.94737552,-118.0973651,0,"blue - black"
E4.01.S1.R14.L,34.94737415,-118.0974252,0,"blue - black"
E4.01.S1.R13.L,34.94737279,-118.0974852,0,"blue - black"
E4.01.S1.R12.L,34.94737139,-118.0975453,0,"blue - black"
E4.01.S1.R11.L,34.94737002,-118.0976054,0,"blue - black"
E4.01.S1.R10.L,34.94736866,-118.0976654,0,"blue - black"
E4.01.S1.R09.L,34.94736729,-118.0977255,0,"blue - black"
E4.01.S1.R08.L,34.94736592,-118.0977856,0,"blue - black"
E4.01.S1.R07.L,34.94736453,-118.0978456,0,"blue - black"
E4.01.S1.R06.L,34.94736316,-118.0979057,0,"blue - black"
E4.01.S1.R05.L,34.94736179,-118.0979658,0,"pink - black"
E4.01.S1.R04.L,34.94736043,-118.0980258,0,"pink - black"
E4.01.S1.R03.L,34.94735903,-118.0980859,0,"pink - black"
E4.01.S2.R01.A,34.94720534,-118.0982058,0,"pink - black"
E4.01.S2.R02.A,34.94720671,-118.0981458,0,"pink - black"
E4.01.S2.R03.A,34.9472081,-118.0980857,0,"pink - black"
E4.01.S2.R04.A,34.94720947,-118.0980256,0,"pink - black"
E4.01.S2.R05.A,34.94721084,-118.0979656,0,"pink - black"
E4.01.S2.R06.A,34.94721221,-118.0979055,0,"blue - black"
E4.01.S2.R07.A,34.9472136,-118.0978455,0,"blue - black"
E4.01.S2.R08.A,34.94721497,-118.0977854,0,"blue - black"
E4.01.S2.R09.A,34.94721633,-118.0977253,0,"blue - black"
E4.01.S2.R10.A,34.9472177,-118.0976653,0,"blue - black"
E4.01.S2.R11.A,34.9472191,-118.0976052,0,"blue - black"
E4.01.S2.R12.A,34.94722046,-118.0975451,0,"blue - black"
E4.01.S2.R13.A,34.94722183,-118.0974851,0,"blue - black"
E4.01.S2.R14.A,34.9472232,-118.097425,0,"blue - black"
E4.01.S2.R15.A,34.94722456,-118.0973649,0,"blue - black"
E4.01.S2.R16.A,34.94722596,-118.0973049,0,"blue - black"
E4.01.S2.R17.A,34.94722732,-118.0972448,0,"blue - black"
E4.01.S2.R18.A,34.94722869,-118.0971847,0,"blue - black"
E4.01.S2.R19.A,34.94723006,-118.0971247,0,"yellow - black"
E4.01.S2.R20.A,34.94723145,-118.0970646,0,"blue - black"
E4.01.S2.R21.A,34.94723282,-118.0970046,0,"blue - black"
E4.01.S2.R22.A,34.94723418,-118.0969445,0,"blue - black"
E4.01.S2.R23.A,34.94723555,-118.0968844,0,"blue - black"
E4.01.S2.R24.A,34.94723695,-118.0968244,0,"blue - black"
E4.01.S2.R25.A,34.94723831,-118.0967643,0,"blue - black"
E4.01.S2.R26.A,34.94723968,-118.0967042,0,"blue - black"
E4.01.S2.R27.A,34.94724104,-118.0966442,0,"blue - black"
E4.01.S2.R28.A,34.94724244,-118.0965841,0,"blue - black"
E4.01.S2.R29.A,34.94724381,-118.096524,0,"blue - black"
E4.01.S2.R30.A,34.94724517,-118.096464,0,"blue - black"
E4.01.S2.R31.A,34.94724654,-118.0964039,0,"blue - black"
E4.01.S2.R32.A,34.9472479,-118.0963438,0,"blue - black"
E4.01.S2.R33.A,34.9472493,-118.0962838,0,"blue - black"
E4.01.S2.R33.B,34.94716794,-118.0962837,0,"blue - white"
E4.01.S2.R32.B,34.94716655,-118.0963438,0,"blue - white"
E4.01.S2.R31.B,34.94716518,-118.0964038,0,"blue - white"
E4.01.S2.R30.B,34.94716381,-118.0964639,0,"blue - white"
E4.01.S2.R29.B,34.94716245,-118.0965239,0,"blue - white"
E4.01.S2.R28.B,34.94716105,-118.096584,0,"blue - white"
E4.01.S2.R27.B,34.94715969,-118.0966441,0,"blue - white"
E4.01.S2.R26.B,34.94715832,-118.0967041,0,"blue - white"
E4.01.S2.R25.B,34.94715695,-118.0967642,0,"blue - white"
E4.01.S2.R24.B,34.94715556,-118.0968243,0,"blue - white"
E4.01.S2.R23.B,34.94715419,-118.0968843,0,"blue - white"
E4.01.S2.R22.B,34.94715283,-118.0969444,0,"blue - white"
E4.01.S2.R21.B,34.94715146,-118.0970045,0,"blue - white"
E4.01.S2.R20.B,34.94715009,-118.0970645,0,"blue - white"
E4.01.S2.R19.B,34.9471487,-118.0971246,0,"yellow - black"
E4.01.S2.R18.B,34.94714733,-118.0971847,0,"blue - white"
E4.01.S2.R17.B,34.94714597,-118.0972447,0,"blue - white"
E4.01.S2.R16.B,34.9471446,-118.0973048,0,"blue - white"
E4.01.S2.R15.B,34.94714321,-118.0973648,0,"blue - white"
E4.01.S2.R14.B,34.94714184,-118.0974249,0,"blue - white"
E4.01.S2.R13.B,34.94714047,-118.097485,0,"blue - white"
E4.01.S2.R12.B,34.94713911,-118.097545,0,"blue - white"
E4.01.S2.R11.B,34.94713771,-118.0976051,0,"blue - white"
E4.01.S2.R10.B,34.94713634,-118.0976652,0,"blue - white"
E4.01.S2.R09.B,34.94713498,-118.0977252,0,"blue - white"
E4.01.S2.R08.B,34.94713361,-118.0977853,0,"blue - white"
E4.01.S2.R07.B,34.94713222,-118.0978454,0,"blue - white"
E4.01.S2.R06.B,34.94713085,-118.0979054,0,"blue - white"
E4.01.S2.R05.B,34.94712948,-118.0979655,0,"pink - white"
E4.01.S2.R04.B,34.94712811,-118.0980255,0,"pink - white"
E4.01.S2.R03.B,34.94712675,-118.0980856,0,"pink - white"
E4.01.S2.R02.B,34.94712535,-118.0981457,0,"pink - black"
E4.01.S2.R01.B,34.94712399,-118.0982057,0,"pink - black"
E4.01.S2.R01.C,34.94704263,-118.0982056,0,"pink - white"
E4.01.S2.R02.C,34.94704399,-118.0981456,0,"pink - white"
E4.01.S2.R03.C,34.94704536,-118.0980855,0,"blue - white"
E4.01.S2.R04.C,34.94704676,-118.0980255,0,"blue - white"
E4.01.S2.R05.C,34.94704812,-118.0979654,0,"blue - white"
E4.01.S2.R06.C,34.94704949,-118.0979053,0,"blue - white"
E4.01.S2.R07.C,34.94705086,-118.0978453,0,"blue - white"
E4.01.S2.R08.C,34.94705225,-118.0977852,0,"blue - white"
E4.01.S2.R09.C,34.94705362,-118.0977251,0,"blue - white"
E4.01.S2.R10.C,34.94705499,-118.0976651,0,"blue - white"
E4.01.S2.R11.C,34.94705635,-118.097605,0,"blue - white"
E4.01.S2.R12.C,34.94705775,-118.0975449,0,"blue - white"
E4.01.S2.R13.C,34.94705911,-118.0974849,0,"blue - white"
E4.01.S2.R14.C,34.94706048,-118.0974248,0,"blue - white"
E4.01.S2.R15.C,34.94706185,-118.0973647,0,"blue - white"
E4.01.S2.R16.C,34.94706321,-118.0973047,0,"blue - white"
E4.01.S2.R17.C,34.94706461,-118.0972446,0,"blue - white"
E4.01.S2.R18.C,34.94706598,-118.0971846,0,"blue - white"
E4.01.S2.R19.C,34.94706734,-118.0971245,0,"yellow - black"
E4.01.S2.R20.C,34.94706871,-118.0970644,0,"blue - white"
E4.01.S2.R21.C,34.9470701,-118.0970044,0,"blue - white"
E4.01.S2.R22.C,34.94707147,-118.0969443,0,"blue - white"
E4.01.S2.R23.C,34.94707284,-118.0968842,0,"blue - white"
E4.01.S2.R24.C,34.9470742,-118.0968242,0,"blue - white"
E4.01.S2.R25.C,34.9470756,-118.0967641,0,"blue - white"
E4.01.S2.R26.C,34.94707696,-118.096704,0,"blue - white"
E4.01.S2.R27.C,34.94707833,-118.096644,0,"blue - white"
E4.01.S2.R28.C,34.9470797,-118.0965839,0,"blue - white"
E4.01.S2.R29.C,34.94708109,-118.0965239,0,"blue - white"
E4.01.S2.R30.C,34.94708246,-118.0964638,0,"blue - white"
E4.01.S2.R31.C,34.94708382,-118.0964037,0,"blue - white"
E4.01.S2.R32.C,34.94708519,-118.0963437,0,"blue - white"
E4.01.S2.R33.C,34.94708655,-118.0962836,0,"blue - white"
E4.01.S2.R33.D,34.94699385,-118.0962835,0,"blue - white"
E4.01.S2.R32.D,34.94699246,-118.0963436,0,"blue - white"
E4.01.S2.R31.D,34.94699109,-118.0964036,0,"blue - white"
E4.01.S2.R30.D,34.94698972,-118.0964637,0,"blue - white"
E4.01.S2.R29.D,34.94698836,-118.0965237,0,"blue - white"
E4.01.S2.R28.D,34.94698696,-118.0965838,0,"blue - white"
E4.01.S2.R27.D,34.9469856,-118.0966439,0,"blue - white"
E4.01.S2.R26.D,34.94698423,-118.0967039,0,"blue - white"
E4.01.S2.R25.D,34.94698286,-118.096764,0,"blue - white"
E4.01.S2.R24.D,34.94698147,-118.0968241,0,"blue - white"
E4.01.S2.R23.D,34.9469801,-118.0968841,0,"blue - white"
E4.01.S2.R22.D,34.94697874,-118.0969442,0,"blue - white"
E4.01.S2.R21.D,34.94697737,-118.0970043,0,"blue - white"
E4.01.S2.R20.D,34.946976,-118.0970643,0,"blue - white"
E4.01.S2.R19.D,34.94697461,-118.0971244,0,"yellow - black"
E4.01.S2.R18.D,34.94697324,-118.0971844,0,"blue - white"
E4.01.S2.R17.D,34.94697188,-118.0972445,0,"blue - white"
E4.01.S2.R16.D,34.94697051,-118.0973046,0,"blue - white"
E4.01.S2.R15.D,34.94696911,-118.0973646,0,"blue - white"
E4.01.S2.R14.D,34.94696775,-118.0974247,0,"blue - white"
E4.01.S2.R13.D,34.94696638,-118.0974848,0,"blue - white"
E4.01.S2.R12.D,34.94696501,-118.0975448,0,"blue - white"
E4.01.S2.R11.D,34.94696362,-118.0976049,0,"blue - white"
E4.01.S2.R10.D,34.94696225,-118.097665,0,"blue - white"
E4.01.S2.R09.D,34.94696089,-118.097725,0,"blue - white"
E4.01.S2.R08.D,34.94695952,-118.0977851,0,"blue - white"
E4.01.S2.R07.D,34.94695812,-118.0978451,0,"blue - white"
E4.01.S2.R06.D,34.94695676,-118.0979052,0,"blue - white"
E4.01.S2.R05.D,34.94695539,-118.0979653,0,"blue - white"
E4.01.S2.R04.D,34.94695402,-118.0980253,0,"blue - white"
E4.01.S2.R03.D,34.94695266,-118.0980854,0,"blue - white"
E4.01.S2.R02.D,34.94695126,-118.0981455,0,"pink - white"
E4.01.S2.R01.D,34.94694989,-118.0982055,0,"pink - white"
E4.01.S2.R01.E,34.94685716,-118.0982054,0,"pink - white"
E4.01.S2.R02.E,34.94685853,-118.0981454,0,"pink - white"
E4.01.S2.R03.E,34.94685992,-118.0980853,0,"pink - white"
E4.01.S2.R04.E,34.94686129,-118.0980252,0,"pink - white"
E4.01.S2.R05.E,34.94686266,-118.0979652,0,"pink - white"
E4.01.S2.R06.E,34.94686402,-118.0979051,0,"pink - white"
E4.01.S2.R07.E,34.94686542,-118.097845,0,"pink - white"
E4.01.S2.R08.E,34.94686679,-118.097785,0,"pink - white"
E4.01.S2.R09.E,34.94686815,-118.0977249,0,"pink - white"
E4.01.S2.R10.E,34.94686952,-118.0976648,0,"pink - white"
E4.01.S2.R11.E,34.94687091,-118.0976048,0,"pink - white"
E4.01.S2.R12.E,34.94687228,-118.0975447,0,"pink - white"
E4.01.S2.R13.E,34.94687365,-118.0974847,0,"pink - white"
E4.01.S2.R14.E,34.94687502,-118.0974246,0,"pink - white"
E4.01.S2.R15.E,34.94687641,-118.0973645,0,"pink - white"
E4.01.S2.R16.E,34.94687778,-118.0973045,0,"pink - white"
E4.01.S2.R17.E,34.94687914,-118.0972444,0,"pink - white"
E4.01.S2.R18.E,34.94688051,-118.0971843,0,"pink - white"
E4.01.S2.R19.E,34.94688188,-118.0971243,0,"pink - black"
E4.01.S2.R20.E,34.94688327,-118.0970642,0,"pink - white"
E4.01.S2.R21.E,34.94688464,-118.0970041,0,"pink - white"
E4.01.S2.R22.E,34.946886,-118.0969441,0,"pink - white"
E4.01.S2.R23.E,34.94688737,-118.096884,0,"pink - white"
E4.01.S2.R24.E,34.94688876,-118.096824,0,"pink - white"
E4.01.S2.R25.E,34.94689013,-118.0967639,0,"pink - white"
E4.01.S2.R26.E,34.9468915,-118.0967038,0,"pink - white"
E4.01.S2.R27.E,34.94689286,-118.0966438,0,"pink - white"
E4.01.S2.R28.E,34.94689426,-118.0965837,0,"pink - white"
E4.01.S2.R29.E,34.94689562,-118.0965236,0,"pink - white"
E4.01.S2.R30.E,34.94689699,-118.0964636,0,"pink - white"
E4.01.S2.R31.E,34.94689836,-118.0964035,0,"pink - white"
E4.01.S2.R32.E,34.94689975,-118.0963434,0,"pink - white"
E4.01.S2.R33.E,34.94690112,-118.0962834,0,"pink - white"
E4.01.S2.R33.F,34.94680838,-118.0962833,0,"pink - white"
E4.01.S2.R32.F,34.94680702,-118.0963433,0,"pink - white"
E4.01.S2.R31.F,34.94680562,-118.0964034,0,"pink - white"
E4.01.S2.R30.F,34.94680426,-118.0964635,0,"pink - white"
E4.01.S2.R29.F,34.94680289,-118.0965235,0,"pink - white"
E4.01.S2.R28.F,34.94680152,-118.0965836,0,"pink - white"
E4.01.S2.R27.F,34.94680016,-118.0966437,0,"pink - white"
E4.01.S2.R26.F,34.94679876,-118.0967037,0,"pink - white"
E4.01.S2.R25.F,34.9467974,-118.0967638,0,"pink - white"
E4.01.S2.R24.F,34.94679603,-118.0968238,0,"pink - white"
E4.01.S2.R23.F,34.94679466,-118.0968839,0,"pink - white"
E4.01.S2.R22.F,34.94679327,-118.096944,0,"pink - white"
E4.01.S2.R21.F,34.9467919,-118.097004,0,"pink - white"
E4.01.S2.R20.F,34.94679054,-118.0970641,0,"pink - white"
E4.01.S2.R19.F,34.94678917,-118.0971242,0,"pink - black"
E4.01.S2.R18.F,34.94678778,-118.0971842,0,"pink - white"
E4.01.S2.R17.F,34.94678641,-118.0972443,0,"pink - white"
E4.01.S2.R16.F,34.94678504,-118.0973044,0,"pink - white"
E4.01.S2.R15.F,34.94678368,-118.0973644,0,"pink - white"
E4.01.S2.R14.F,34.94678228,-118.0974245,0,"pink - white"
E4.01.S2.R13.F,34.94678092,-118.0974845,0,"pink - white"
E4.01.S2.R12.F,34.94677955,-118.0975446,0,"pink - white"
E4.01.S2.R11.F,34.94677818,-118.0976047,0,"pink - white"
E4.01.S2.R10.F,34.94677681,-118.0976647,0,"pink - white"
E4.01.S2.R09.F,34.94677542,-118.0977248,0,"pink - white"
E4.01.S2.R08.F,34.94677405,-118.0977849,0,"pink - white"
E4.01.S2.R07.F,34.94677269,-118.0978449,0,"pink - white"
E4.01.S2.R06.F,34.94677132,-118.097905,0,"pink - white"
E4.01.S2.R05.F,34.94676992,-118.0979651,0,"pink - white"
E4.01.S2.R04.F,34.94676856,-118.0980251,0,"pink - white"
E4.01.S2.R03.F,34.94676719,-118.0980852,0,"pink - white"
E4.01.S2.R02.F,34.94676582,-118.0981452,0,"pink - white"
E4.01.S2.R01.F,34.94676443,-118.0982053,0,"pink - white"
E4.01.S2.R01.G,34.94667576,-118.0982052,0,"black"
E4.01.S2.R02.G,34.94667713,-118.0981451,0,"green"
E4.01.S2.R03.G,34.94667852,-118.0980851,0,"green"
E4.01.S2.R04.G,34.94667989,-118.098025,0,"green"
E4.01.S2.R05.G,34.94668126,-118.097965,0,"green"
E4.01.S2.R06.G,34.94668263,-118.0979049,0,"green"
E4.01.S2.R07.G,34.94668402,-118.0978448,0,"green"
E4.01.S2.R08.G,34.94668539,-118.0977848,0,"green"
E4.01.S2.R09.G,34.94668675,-118.0977247,0,"green"
E4.01.S2.R10.G,34.94668812,-118.0976646,0,"green"
E4.01.S2.R11.G,34.94668952,-118.0976046,0,"green"
E4.01.S2.R12.G,34.94669088,-118.0975445,0,"green"
E4.01.S2.R13.G,34.94669225,-118.0974844,0,"green"
E4.01.S2.R14.G,34.94669362,-118.0974244,0,"green"
E4.01.S2.R15.G,34.94669498,-118.0973643,0,"green"
E4.01.S2.R16.G,34.94669638,-118.0973043,0,"green"
E4.01.S2.R17.G,34.94669774,-118.0972442,0,"green"
E4.01.S2.R18.G,34.94669911,-118.0971841,0,"green"
E4.01.S2.R19.G,34.94670048,-118.0971241,0,"green"
E4.01.S2.R20.G,34.94670187,-118.097064,0,"green"
E4.01.S2.R21.G,34.94670324,-118.0970039,0,"green"
E4.01.S2.R22.G,34.9467046,-118.0969439,0,"green"
E4.01.S2.R23.G,34.94670597,-118.0968838,0,"green"
E4.01.S2.R24.G,34.94670736,-118.0968237,0,"green"
E4.01.S2.R25.G,34.94670873,-118.0967637,0,"green"
E4.01.S2.R26.G,34.9467101,-118.0967036,0,"green"
E4.01.S2.R27.G,34.94671146,-118.0966436,0,"green"
E4.01.S2.R28.G,34.94671286,-118.0965835,0,"green"
E4.01.S2.R29.G,34.94671422,-118.0965234,0,"green"
E4.01.S2.R30.G,34.94671559,-118.0964634,0,"green"
E4.01.S2.R31.G,34.94671696,-118.0964033,0,"green"
E4.01.S2.R32.G,34.94671832,-118.0963432,0,"green"
E4.01.S2.R33.G,34.94671972,-118.0962832,0,"green"
E4.01.S2.R33.H,34.94663102,-118.0962831,0,"pink - white"
E4.01.S2.R32.H,34.94662966,-118.0963431,0,"pink - white"
E4.01.S2.R31.H,34.94662829,-118.0964032,0,"pink - white"
E4.01.S2.R30.H,34.94662692,-118.0964633,0,"pink - white"
E4.01.S2.R29.H,34.94662553,-118.0965233,0,"pink - white"
E4.01.S2.R28.H,34.94662416,-118.0965834,0,"pink - white"
E4.01.S2.R27.H,34.9466228,-118.0966434,0,"pink - white"
E4.01.S2.R26.H,34.94662143,-118.0967035,0,"pink - white"
E4.01.S2.R25.H,34.94662006,-118.0967636,0,"pink - white"
E4.01.S2.R24.H,34.94661867,-118.0968236,0,"pink - white"
E4.01.S2.R23.H,34.9466173,-118.0968837,0,"pink - white"
E4.01.S2.R22.H,34.94661594,-118.0969438,0,"pink - white"
E4.01.S2.R21.H,34.94661457,-118.0970038,0,"pink - white"
E4.01.S2.R20.H,34.94661318,-118.0970639,0,"pink - white"
E4.01.S2.R19.H,34.94661181,-118.097124,0,"pink - black"
E4.01.S2.R18.H,34.94661044,-118.097184,0,"pink - white"
E4.01.S2.R17.H,34.94660908,-118.0972441,0,"pink - white"
E4.01.S2.R16.H,34.94660768,-118.0973041,0,"pink - white"
E4.01.S2.R15.H,34.94660632,-118.0973642,0,"pink - white"
E4.01.S2.R14.H,34.94660495,-118.0974243,0,"pink - white"
E4.01.S2.R13.H,34.94660358,-118.0974843,0,"pink - white"
E4.01.S2.R12.H,34.94660219,-118.0975444,0,"pink - white"
E4.01.S2.R11.H,34.94660082,-118.0976045,0,"pink - white"
E4.01.S2.R10.H,34.94659945,-118.0976645,0,"pink - white"
E4.01.S2.R09.H,34.94659809,-118.0977246,0,"pink - white"
E4.01.S2.R08.H,34.94659672,-118.0977847,0,"pink - white"
E4.01.S2.R07.H,34.94659533,-118.0978447,0,"pink - white"
E4.01.S2.R06.H,34.94659396,-118.0979048,0,"pink - white"
E4.01.S2.R05.H,34.94659259,-118.0979648,0,"pink - white"
E4.01.S2.R04.H,34.94659122,-118.0980249,0,"pink - white"
E4.01.S2.R03.H,34.94658983,-118.098085,0,"pink - white"
E4.01.S2.R02.H,34.94658846,-118.098145,0,"pink - white"
E4.01.S2.R01.H,34.9465871,-118.0982051,0,"pink - white"
E4.01.S2.R01.I,34.94649436,-118.098205,0,"pink - white"
E4.01.S2.R02.I,34.94649573,-118.0981449,0,"pink - white"
E4.01.S2.R03.I,34.94649712,-118.0980849,0,"pink - white"
E4.01.S2.R04.I,34.94649849,-118.0980248,0,"pink - white"
E4.01.S2.R05.I,34.94649986,-118.0979647,0,"pink - white"
E4.01.S2.R06.I,34.94650123,-118.0979047,0,"pink - white"
E4.01.S2.R07.I,34.94650259,-118.0978446,0,"pink - white"
E4.01.S2.R08.I,34.94650399,-118.0977845,0,"pink - white"
E4.01.S2.R09.I,34.94650535,-118.0977245,0,"pink - white"
E4.01.S2.R10.I,34.94650672,-118.0976644,0,"pink - white"
E4.01.S2.R11.I,34.94650809,-118.0976044,0,"pink - white"
E4.01.S2.R12.I,34.94650948,-118.0975443,0,"pink - white"
E4.01.S2.R13.I,34.94651085,-118.0974842,0,"pink - white"
E4.01.S2.R14.I,34.94651222,-118.0974242,0,"pink - white"
E4.01.S2.R15.I,34.94651358,-118.0973641,0,"pink - white"
E4.01.S2.R16.I,34.94651498,-118.097304,0,"pink - white"
E4.01.S2.R17.I,34.94651634,-118.097244,0,"pink - white"
E4.01.S2.R18.I,34.94651771,-118.0971839,0,"pink - white"
E4.01.S2.R19.I,34.94651908,-118.0971238,0,"purple - black"
E4.01.S2.R20.I,34.94652047,-118.0970638,0,"pink - white"
E4.01.S2.R21.I,34.94652184,-118.0970037,0,"pink - white"
E4.01.S2.R22.I,34.9465232,-118.0969437,0,"pink - white"
E4.01.S2.R23.I,34.94652457,-118.0968836,0,"pink - white"
E4.01.S2.R24.I,34.94652594,-118.0968235,0,"pink - white"
E4.01.S2.R25.I,34.94652733,-118.0967635,0,"pink - white"
E4.01.S2.R26.I,34.9465287,-118.0967034,0,"pink - white"
E4.01.S2.R27.I,34.94653006,-118.0966433,0,"pink - white"
E4.01.S2.R28.I,34.94653143,-118.0965833,0,"pink - white"
E4.01.S2.R29.I,34.94653283,-118.0965232,0,"pink - white"
E4.01.S2.R30.I,34.94653419,-118.0964631,0,"pink - white"
E4.01.S2.R31.I,34.94653556,-118.0964031,0,"pink - white"
E4.01.S2.R32.I,34.94653692,-118.096343,0,"pink - white"
E4.01.S2.R33.I,34.94653832,-118.096283,0,"pink - white"
E4.01.S2.R33.J,34.94644558,-118.0962828,0,"blue - white"
E4.01.S2.R32.J,34.94644422,-118.0963429,0,"blue - white"
E4.01.S2.R31.J,34.94644282,-118.096403,0,"blue - white"
E4.01.S2.R30.J,34.94644146,-118.096463,0,"blue - white"
E4.01.S2.R29.J,34.94644009,-118.0965231,0,"blue - white"
E4.01.S2.R28.J,34.94643873,-118.0965832,0,"blue - white"
E4.01.S2.R27.J,34.94643733,-118.0966432,0,"blue - white"
E4.01.S2.R26.J,34.94643597,-118.0967033,0,"blue - white"
E4.01.S2.R25.J,34.9464346,-118.0967634,0,"blue - white"
E4.01.S2.R24.J,34.94643323,-118.0968234,0,"blue - white"
E4.01.S2.R23.J,34.94643184,-118.0968835,0,"blue - white"
E4.01.S2.R22.J,34.94643047,-118.0969435,0,"blue - white"
E4.01.S2.R21.J,34.94642911,-118.0970036,0,"blue - white"
E4.01.S2.R20.J,34.94642774,-118.0970637,0,"blue - white"
E4.01.S2.R19.J,34.94642634,-118.0971237,0,"yellow - black"
E4.01.S2.R18.J,34.94642498,-118.0971838,0,"blue - white"
E4.01.S2.R17.J,34.94642361,-118.0972439,0,"blue - white"
E4.01.S2.R16.J,34.94642224,-118.0973039,0,"blue - white"
E4.01.S2.R15.J,34.94642088,-118.097364,0,"blue - white"
E4.01.S2.R14.J,34.94641948,-118.0974241,0,"blue - white"
E4.01.S2.R13.J,34.94641812,-118.0974841,0,"blue - white"
E4.01.S2.R12.J,34.94641675,-118.0975442,0,"blue - white"
E4.01.S2.R11.J,34.94641538,-118.0976042,0,"blue - white"
E4.01.S2.R10.J,34.94641399,-118.0976643,0,"blue - white"
E4.01.S2.R09.J,34.94641262,-118.0977244,0,"blue - white"
E4.01.S2.R08.J,34.94641125,-118.0977844,0,"blue - white"
E4.01.S2.R07.J,34.94640989,-118.0978445,0,"blue - white"
E4.01.S2.R06.J,34.94640849,-118.0979046,0,"blue - white"
E4.01.S2.R05.J,34.94640713,-118.0979646,0,"blue - white"
E4.01.S2.R04.J,34.94640576,-118.0980247,0,"blue - white"
E4.01.S2.R03.J,34.94640439,-118.0980848,0,"blue - white"
E4.01.S2.R02.J,34.946403,-118.0981448,0,"pink - white"
E4.01.S2.R01.J,34.94640163,-118.0982049,0,"pink - white"
E4.01.S2.R01.K,34.94632027,-118.0982048,0,"pink - black"
E4.01.S2.R02.K,34.94632164,-118.0981447,0,"pink - black"
E4.01.S2.R03.K,34.94632303,-118.0980847,0,"blue - white"
E4.01.S2.R04.K,34.9463244,-118.0980246,0,"blue - white"
E4.01.S2.R05.K,34.94632577,-118.0979645,0,"blue - white"
E4.01.S2.R06.K,34.94632714,-118.0979045,0,"blue - white"
E4.01.S2.R07.K,34.94632853,-118.0978444,0,"blue - white"
E4.01.S2.R08.K,34.9463299,-118.0977843,0,"blue - white"
E4.01.S2.R09.K,34.94633126,-118.0977243,0,"blue - white"
E4.01.S2.R10.K,34.94633263,-118.0976642,0,"blue - white"
E4.01.S2.R11.K,34.946334,-118.0976042,0,"blue - white"
E4.01.S2.R12.K,34.94633539,-118.0975441,0,"blue - white"
E4.01.S2.R13.K,34.94633676,-118.097484,0,"blue - white"
E4.01.S2.R14.K,34.94633813,-118.097424,0,"blue - white"
E4.01.S2.R15.K,34.94633949,-118.0973639,0,"blue - white"
E4.01.S2.R16.K,34.94634089,-118.0973038,0,"blue - white"
E4.01.S2.R17.K,34.94634225,-118.0972438,0,"blue - white"
E4.01.S2.R18.K,34.94634362,-118.0971837,0,"blue - white"
E4.01.S2.R19.K,34.94634499,-118.0971236,0,"yellow - black"
E4.01.S2.R20.K,34.94634638,-118.0970636,0,"blue - white"
E4.01.S2.R21.K,34.94634775,-118.0970035,0,"blue - white"
E4.01.S2.R22.K,34.94634911,-118.0969435,0,"blue - white"
E4.01.S2.R23.K,34.94635048,-118.0968834,0,"blue - white"
E4.01.S2.R24.K,34.94635187,-118.0968233,0,"blue - white"
E4.01.S2.R25.K,34.94635324,-118.0967633,0,"blue - white"
E4.01.S2.R26.K,34.94635461,-118.0967032,0,"blue - white"
E4.01.S2.R27.K,34.94635597,-118.0966431,0,"blue - white"
E4.01.S2.R28.K,34.94635734,-118.0965831,0,"blue - white"
E4.01.S2.R29.K,34.94635873,-118.096523,0,"blue - white"
E4.01.S2.R30.K,34.9463601,-118.0964629,0,"blue - white"
E4.01.S2.R31.K,34.94636147,-118.0964029,0,"blue - white"
E4.01.S2.R32.K,34.94636283,-118.0963428,0,"blue - white"
E4.01.S2.R33.K,34.94636423,-118.0962828,0,"blue - white"
E4.01.S2.R33.L,34.94628287,-118.0962827,0,"blue - black"
E4.01.S2.R32.L,34.94628148,-118.0963427,0,"blue - black"
E4.01.S2.R31.L,34.94628011,-118.0964028,0,"blue - black"
E4.01.S2.R30.L,34.94627874,-118.0964628,0,"blue - black"
E4.01.S2.R29.L,34.94627738,-118.0965229,0,"blue - black"
E4.01.S2.R28.L,34.94627598,-118.096583,0,"blue - black"
E4.01.S2.R27.L,34.94627462,-118.096643,0,"blue - black"
E4.01.S2.R26.L,34.94627325,-118.0967031,0,"blue - black"
E4.01.S2.R25.L,34.94627188,-118.0967632,0,"blue - black"
E4.01.S2.R24.L,34.94627049,-118.0968232,0,"blue - black"
E4.01.S2.R23.L,34.94626912,-118.0968833,0,"blue - black"
E4.01.S2.R22.L,34.94626776,-118.0969434,0,"blue - black"
E4.01.S2.R21.L,34.94626639,-118.0970034,0,"blue - black"
E4.01.S2.R20.L,34.946265,-118.0970635,0,"blue - black"
E4.01.S2.R19.L,34.94626363,-118.0971235,0,"blue - black"
E4.01.S2.R18.L,34.94626226,-118.0971836,0,"blue - black"
E4.01.S2.R17.L,34.9462609,-118.0972437,0,"blue - black"
E4.01.S2.R16.L,34.94625953,-118.0973037,0,"blue - black"
E4.01.S2.R15.L,34.94625813,-118.0973638,0,"blue - black"
E4.01.S2.R14.L,34.94625677,-118.0974239,0,"blue - black"
E4.01.S2.R13.L,34.9462554,-118.0974839,0,"blue - black"
E4.01.S2.R12.L,34.94625403,-118.097544,0,"blue - black"
E4.01.S2.R11.L,34.94625264,-118.0976041,0,"blue - black"
